,carat,cut,color,clarity,depth,table,x,y,z,group,price_predicted
285,1.72,Good,D,SI2,63.4,62.0,7.53,7.59,4.79,0.0,11232.21560524126
286,1.27,Ideal,H,SI1,59.8,57.0,7.08,7.01,4.22,0.0,6702.081858727788
287,1.0,Good,D,VS2,62.8,61.0,6.31,6.34,3.97,1.0,6258.178641758655
288,1.59,Premium,I,VS2,59.9,60.0,7.61,7.57,4.55,0.0,10225.21148072012
289,0.38,Very Good,F,VS2,60.9,56.0,4.67,4.72,2.86,1.0,869.9513150149062
290,2.39,Ideal,J,VS1,62.1,57.0,8.53,8.57,5.31,0.0,22866.971787597617
291,1.01,Premium,F,SI1,62.2,59.0,6.36,6.41,3.97,0.0,4803.495907184657
292,0.31,Premium,H,VVS1,62.6,58.0,4.33,4.29,2.7,1.0,667.4073749853791
293,2.05,Ideal,J,VS1,61.8,58.0,8.12,8.16,5.03,0.0,17099.840615574056
294,0.7,Good,F,SI1,61.1,61.0,5.68,5.71,3.48,1.0,2277.1541033655753
295,1.01,Fair,I,I1,56.1,63.0,6.7,6.65,3.74,,1965.268258868209
296,1.55,Very Good,H,VS2,63.3,56.0,7.38,7.32,4.65,0.0,10342.521536962906
297,0.33,Premium,E,VVS1,59.7,58.0,4.49,4.52,2.69,1.0,1039.0554442902176
298,1.51,Premium,E,SI1,62.9,62.0,7.31,7.21,4.57,0.0,10919.755422028347
299,0.26,Very Good,D,VVS2,59.1,59.0,4.21,4.28,2.51,1.0,645.3859417235216
300,1.01,Premium,D,SI1,59.8,54.0,6.6,6.5,3.93,0.0,5450.576058533669
301,0.42,Very Good,D,SI1,60.2,57.0,4.85,4.89,2.93,1.0,1014.212691292543
302,1.03,Premium,H,I1,62.9,59.0,6.41,6.3,4.0,,2638.6364406693915
303,1.57,Ideal,I,SI2,62.6,58.0,7.38,7.41,4.63,0.0,8104.054457434003
304,1.01,Very Good,G,VS1,63.1,55.0,6.34,6.37,4.01,1.0,5455.006264577409
305,2.51,Premium,J,SI2,59.3,58.0,8.87,8.83,5.25,0.0,17842.827740775967
306,0.7,Very Good,D,SI1,63.2,55.0,5.62,5.65,3.56,1.0,2656.426026782087
307,0.95,Ideal,G,VS2,61.6,56.0,6.34,6.3,3.89,1.0,4752.6128838069935
308,0.32,Ideal,E,SI2,62.7,55.0,4.39,4.42,2.76,1.0,522.5305354698493
309,1.25,Premium,J,SI2,62.3,59.0,6.82,6.86,4.26,0.0,4927.788954218825
310,2.26,Premium,I,SI2,62.0,58.0,8.4,8.37,5.2,0.0,15432.830809008843
311,0.28,Ideal,G,IF,60.9,57.0,4.24,4.27,2.59,1.0,698.2026264409099
312,1.52,Ideal,I,SI1,61.4,57.0,7.4,7.43,4.55,0.0,8828.08866640046
313,0.4,Good,D,VS1,56.3,59.0,4.94,4.97,2.79,1.0,1187.4708368701824
314,1.7,Very Good,F,SI2,63.4,57.0,7.54,7.57,4.79,0.0,10260.995111617189
315,2.01,Good,J,SI2,63.4,59.0,7.95,7.99,5.05,0.0,11190.992497710895
316,0.3,Ideal,D,VS2,62.2,54.0,4.31,4.28,2.67,1.0,704.0064747780284
317,0.55,Very Good,E,VS2,61.6,60.0,5.23,5.27,3.23,1.0,1908.9476415904285
318,0.33,Premium,E,VVS1,59.7,58.0,4.52,4.49,2.69,1.0,1039.0554442902176
319,1.16,Ideal,G,VVS2,62.0,56.0,6.75,6.71,4.17,1.0,8565.046650569899
320,1.51,Very Good,J,SI1,62.9,59.0,7.25,7.29,4.57,0.0,7744.263787213523
321,0.29,Ideal,F,VS1,61.6,56.0,4.26,4.31,2.64,1.0,596.284958537879
322,0.7,Very Good,E,VS1,63.4,57.0,5.63,5.67,3.58,1.0,3241.667053907606
323,0.39,Premium,H,SI2,61.2,58.0,4.51,6.02,4.44,1.0,632.6680621401808
324,0.52,Ideal,E,VS2,61.2,56.0,5.2,5.16,3.17,1.0,1819.2369885371781
325,2.17,Premium,H,SI1,59.9,61.0,8.39,8.38,5.02,0.0,17894.888228623604
326,1.37,Ideal,H,VS1,63.8,56.0,7.01,6.98,4.46,0.0,9484.68394831974
327,0.3,Very Good,F,VVS1,61.0,57.0,4.33,4.36,2.65,1.0,760.5572190604097
328,1.06,Premium,D,SI2,61.6,61.0,6.59,6.53,4.04,0.0,4863.8844810714545
329,0.32,Ideal,E,VVS1,60.9,57.0,4.42,4.45,2.7,1.0,1004.8246063398745
330,0.32,Premium,G,VS2,61.0,59.0,4.42,4.46,2.71,1.0,592.7390265713804
331,0.2,Premium,D,VS2,61.7,60.0,3.77,3.72,2.31,1.0,318.30439252246583
332,0.7,Ideal,H,VS2,61.1,57.0,5.71,5.74,3.5,1.0,2445.5113029197055
333,0.53,Ideal,E,VS1,61.5,57.0,5.22,5.25,3.22,1.0,2037.9082679007608
334,0.71,Ideal,I,VVS1,62.4,55.0,5.69,5.76,3.57,1.0,2916.667978467618
335,1.16,Ideal,G,VVS1,61.9,55.0,6.75,6.78,4.19,1.0,9120.768143079216
336,1.01,Premium,E,SI1,59.2,60.0,6.56,6.51,3.87,0.0,5116.817349580221
337,0.4,Ideal,G,VVS2,62.6,53.0,4.72,4.77,2.97,1.0,1129.0521597111765
338,1.51,Good,F,SI2,62.9,55.0,7.22,7.28,4.56,0.0,8015.387535685661
339,1.04,Very Good,I,SI2,61.6,58.0,6.47,6.58,4.02,0.0,3581.313815464617
340,0.37,Ideal,I,SI1,60.7,60.0,4.6,4.62,2.8,1.0,615.4554226759814
341,0.37,Premium,F,VS2,60.5,59.0,4.62,4.67,2.81,1.0,851.4720014781996
342,0.64,Good,H,VS1,61.8,60.3,5.47,5.53,3.4,1.0,2042.4634185623574
343,2.01,Very Good,I,SI1,60.8,60.0,8.12,8.15,4.95,0.0,14143.815255734013
344,1.29,Ideal,G,VS2,62.5,57.0,6.89,6.92,4.35,0.0,8464.352057097478
345,1.01,Very Good,G,VVS2,63.4,55.0,6.41,6.34,4.04,1.0,6320.978731810757
346,2.01,Premium,H,SI1,62.7,59.0,8.08,8.03,5.05,0.0,15489.214359882892
347,0.51,Very Good,J,SI1,63.3,56.0,5.12,5.02,3.21,1.0,1000.9509877290894
348,0.53,Very Good,E,VS2,63.5,59.0,5.17,5.13,3.27,1.0,1780.1028540756113
349,1.01,Very Good,G,VS2,63.0,56.0,6.35,6.41,4.02,1.0,5035.703167875074
350,0.31,Premium,E,VVS1,62.0,59.0,4.34,4.3,2.68,1.0,923.7732746980699
351,0.36,Ideal,G,VVS1,60.0,56.0,4.66,4.69,2.81,1.0,1009.6987245302138
352,0.31,Premium,H,VS1,61.4,61.0,4.36,4.33,2.67,1.0,551.0143259787881
353,0.77,Premium,G,VVS2,60.8,59.0,5.96,5.92,3.61,1.0,3848.4174914363025
354,1.5,Premium,H,SI1,61.0,60.0,7.33,7.27,4.45,0.0,8921.669498437122
355,0.45,Very Good,E,SI2,63.2,54.0,4.94,4.82,3.09,1.0,926.5416199951338
356,0.57,Ideal,F,SI2,62.2,53.0,5.34,5.4,3.34,1.0,1444.751778373301
357,1.01,Good,I,SI2,61.8,62.0,6.28,6.35,3.9,0.0,3298.502728657499
358,0.71,Fair,G,SI2,65.6,61.0,5.46,5.37,3.55,1.0,1843.778625257644
359,0.72,Ideal,H,SI2,61.8,55.0,5.79,5.76,3.57,1.0,2017.8557566651882
360,0.55,Ideal,H,IF,61.9,56.0,5.26,5.34,3.26,1.0,2147.9425969146764
361,1.01,Good,F,SI1,63.5,59.0,6.3,6.39,4.03,0.0,4544.820906122444
362,0.32,Premium,H,VS1,61.6,59.0,4.37,4.39,2.7,1.0,585.1623936933453
363,0.94,Premium,E,SI2,62.4,58.0,6.33,6.26,3.93,0.0,3711.900669557978
364,1.13,Ideal,F,VS1,60.9,57.0,6.73,6.76,4.11,0.0,7836.7978296535875
365,0.6,Good,E,VS1,58.1,63.0,5.53,5.63,3.24,1.0,2346.163499488167
366,1.01,Ideal,D,SI1,61.2,57.0,6.44,6.47,3.95,0.0,5603.543268559386
367,0.52,Very Good,I,VVS2,61.9,56.0,5.16,5.18,3.2,1.0,1462.0612684365192
368,0.3,Ideal,H,IF,62.2,54.0,4.34,4.37,2.71,1.0,688.7351395273377
369,0.42,Premium,G,SI1,61.7,58.0,4.8,4.76,2.95,1.0,862.6247158466582
370,0.33,Ideal,G,IF,61.7,55.0,4.45,4.47,2.75,1.0,950.342748177874
371,0.33,Premium,H,IF,61.7,59.0,4.45,4.43,2.74,1.0,805.5275779920338
372,0.52,Premium,G,VVS2,61.2,59.0,5.14,5.16,3.15,1.0,1823.131613999069
373,1.07,Ideal,G,IF,61.5,57.0,6.59,6.54,4.04,1.0,8640.192046308684
374,0.43,Premium,G,VVS1,60.9,58.0,4.88,4.91,2.98,1.0,1376.4223276287257
375,0.51,Ideal,E,VS1,60.9,56.0,5.16,5.22,3.16,1.0,1894.7235675272
376,0.3,Premium,H,VVS2,61.0,61.0,4.32,4.3,2.63,1.0,578.9430113839286
377,0.31,Ideal,E,VS1,61.8,56.0,4.33,4.34,2.68,1.0,738.0238703360274
378,0.4,Ideal,I,VS1,61.2,56.0,4.76,4.82,2.93,1.0,844.6391148577429
379,0.7,Premium,D,SI1,58.8,59.0,5.86,5.84,3.44,1.0,2730.9770602128333
380,1.2,Ideal,J,SI2,62.5,57.0,6.8,6.74,4.23,0.0,4701.030936910322
381,0.33,Premium,H,VS1,61.5,58.0,4.39,4.46,2.72,1.0,620.2778938351697
382,0.74,Good,H,VS2,57.5,57.0,5.94,6.01,3.44,1.0,2490.710412456945
383,0.42,Ideal,F,VVS1,62.0,55.0,4.8,4.84,2.99,1.0,1503.7537925679183
384,0.41,Ideal,G,VS1,61.6,57.0,4.77,4.74,2.93,1.0,1053.18807172472
385,0.39,Ideal,F,VS1,62.3,57.0,4.65,4.69,2.91,1.0,1045.0437600404225
386,1.5,Very Good,H,SI1,62.9,57.0,7.24,7.28,4.57,0.0,8678.1230802976
387,0.33,Ideal,E,VS2,61.5,55.0,4.47,4.5,2.76,1.0,771.4567602495504
388,1.0,Ideal,G,SI2,62.8,57.0,6.37,6.31,3.98,0.0,3884.1291341357073
389,1.23,Premium,G,VS2,61.6,58.0,6.91,6.85,4.24,0.0,7517.013354029975
390,0.71,Ideal,G,VVS2,61.5,57.0,5.73,5.75,3.53,1.0,3364.941080411542
391,0.5,Premium,G,SI1,62.2,60.0,5.07,5.03,3.14,1.0,1198.2568251316825
392,0.36,Ideal,E,VVS2,61.9,55.0,4.57,4.61,2.84,1.0,1129.106179658911
393,0.34,Ideal,F,VVS1,61.7,55.0,4.51,4.5,2.78,1.0,1010.5477041087748
394,0.72,Ideal,E,SI2,62.3,54.0,5.75,5.78,3.59,1.0,2334.1870408563063
395,1.24,Ideal,H,SI2,59.5,61.0,6.98,7.03,4.17,0.0,5503.518193736397
396,0.43,Premium,F,VVS1,60.3,58.0,4.88,4.91,2.95,1.0,1533.945182016945
397,0.9,Premium,I,VS2,61.8,59.0,6.15,6.21,3.82,1.0,3494.6017264187326
398,1.11,Premium,D,I1,61.9,58.0,6.63,6.66,4.11,,3544.5819490156246
399,0.52,Very Good,E,VS2,62.3,57.0,5.1,5.17,3.2,1.0,1717.2692479087866
400,1.05,Very Good,E,SI1,62.2,56.0,6.49,6.56,4.06,0.0,5355.183982452813
401,0.4,Ideal,D,VVS2,61.3,56.0,4.78,4.75,2.92,1.0,1525.3540789498998
402,0.31,Ideal,F,VS2,62.3,57.0,4.34,4.3,2.69,1.0,627.6704425464236
403,0.43,Ideal,F,IF,62.0,56.0,4.87,4.84,3.01,1.0,1801.965494453864
404,0.54,Ideal,E,VS1,62.0,56.0,5.26,5.23,3.25,1.0,2111.3441833444876
405,0.65,Premium,D,VVS2,59.9,58.0,5.69,5.63,3.39,1.0,3766.2539411421544
406,0.71,Good,I,VVS2,63.6,57.0,5.69,5.66,3.61,1.0,2591.964193556713
407,0.31,Good,F,VS2,63.9,56.0,4.29,4.32,2.75,1.0,575.6458140830294
408,0.51,Very Good,E,VS2,61.3,60.0,5.11,5.16,3.15,1.0,1655.4978745979276
409,0.6,Ideal,H,SI2,61.7,54.0,5.44,5.48,3.37,1.0,1441.269292639004
410,0.52,Ideal,G,SI1,62.6,56.0,5.16,5.13,3.22,1.0,1326.4070974107428
411,1.54,Ideal,J,VS2,61.9,57.0,7.39,7.5,4.6,0.0,9071.177046514056
412,0.3,Ideal,E,VVS2,61.7,55.0,4.31,4.28,2.65,1.0,798.0690819326924
413,0.7,Very Good,E,VS2,61.2,59.0,5.69,5.72,3.49,1.0,3008.739877193238
414,0.9,Ideal,E,VS2,62.1,57.0,6.15,6.18,3.83,1.0,5120.876072665753
415,1.01,Very Good,D,SI1,62.9,59.0,6.39,6.43,4.03,0.0,5301.7845934289
416,1.56,Ideal,F,SI1,61.2,57.0,7.52,7.48,4.59,0.0,11206.191398227797
417,0.31,Ideal,F,SI1,62.3,56.0,4.32,4.35,2.7,1.0,532.9497072455208
418,0.39,Ideal,G,SI1,61.4,55.0,4.7,4.74,2.9,1.0,771.216736730689
419,1.03,Premium,D,SI2,62.5,54.0,6.5,6.42,4.04,0.0,4612.85556973786
420,0.7,Ideal,E,VS2,61.4,57.0,5.76,5.8,3.55,1.0,3187.3923557079142
421,1.05,Premium,I,I1,61.8,56.0,6.53,6.48,4.02,,2603.153614546835
422,0.53,Ideal,F,VS2,61.3,55.0,5.22,5.25,3.21,1.0,1726.3970968698106
423,1.0,Premium,F,VS2,60.7,58.0,6.45,6.36,3.89,1.0,5556.3330853105645
424,0.53,Premium,H,SI1,59.4,60.0,5.26,5.24,3.12,1.0,1255.4722823643406
425,1.0,Good,H,SI2,63.9,55.0,6.41,6.34,4.07,0.0,3399.5601095641146
426,2.02,Ideal,H,SI2,62.7,57.0,8.05,8.0,5.03,0.0,13545.63750217832
427,1.08,Very Good,G,SI2,63.2,57.0,6.54,6.5,4.12,0.0,4231.144840526589
428,0.77,Ideal,F,SI1,61.5,56.0,5.89,5.95,3.64,1.0,2961.253492630274
429,0.33,Premium,H,VS2,60.4,60.0,4.52,4.48,2.72,1.0,575.0694470018782
430,0.41,Ideal,F,VS2,60.0,56.0,4.82,4.88,2.91,1.0,1063.6607938945638
431,0.3,Ideal,F,VS2,62.1,55.0,4.26,4.31,2.66,1.0,590.0191195635431
432,1.01,Good,E,SI2,61.4,64.0,6.29,6.42,3.9,0.0,4005.384642174521
433,0.74,Premium,E,VS2,62.7,58.0,5.77,5.72,3.6,1.0,3439.0617453507107
434,0.55,Very Good,E,SI1,64.2,55.0,5.18,5.2,3.33,1.0,1582.8390375397632
435,0.51,Ideal,E,VS1,62.0,57.0,5.11,5.15,3.18,1.0,1894.7235675272
436,1.0,Very Good,G,VVS2,62.3,58.0,6.39,6.45,4.0,1.0,6202.4043952994625
437,0.55,Very Good,E,VVS2,60.8,55.0,5.26,5.33,3.22,1.0,2429.5962063748702
438,2.0,Ideal,H,VS2,62.4,55.0,8.03,7.94,4.99,0.0,17722.19308413944
439,0.32,Ideal,E,VS2,60.2,57.0,4.51,4.46,2.7,1.0,727.9466187468659
440,0.31,Premium,D,SI1,62.1,58.0,4.33,4.3,2.68,1.0,588.2350274766504
441,0.34,Premium,F,VS2,60.7,60.0,4.5,4.46,2.72,1.0,725.9224145662841
442,0.32,Ideal,G,VS1,61.9,55.0,4.43,4.39,2.73,1.0,658.6565629428683
443,0.7,Very Good,I,SI2,58.8,60.0,5.8,5.83,3.42,1.0,1724.6503143408122
444,0.31,Premium,E,VS1,61.9,58.0,4.31,4.32,2.67,1.0,715.2374468285701
445,0.73,Premium,F,SI2,59.5,62.0,5.89,5.84,3.49,1.0,2217.4161408981354
446,1.3,Premium,F,VS1,62.5,58.0,6.97,6.94,4.35,0.0,9903.5300546883
447,0.32,Ideal,G,IF,62.9,55.0,4.41,4.37,2.76,1.0,897.0215961633385
448,2.01,Ideal,H,VS2,63.0,55.0,8.03,7.97,5.04,0.0,17889.73437168903
449,0.5,Ideal,H,SI1,61.9,56.0,5.08,5.13,3.16,1.0,1156.4523612833807
450,0.52,Very Good,G,SI1,63.3,57.0,5.11,5.08,3.22,1.0,1254.978212290126
451,0.73,Ideal,G,SI1,62.1,54.0,5.81,5.76,3.59,1.0,2513.988942895702
452,1.0,Premium,H,VS2,59.7,59.0,6.57,6.52,3.91,1.0,4656.6940396824875
453,0.53,Ideal,G,VS1,61.5,57.0,5.26,5.21,3.22,1.0,1712.6149416412163
454,0.34,Ideal,E,SI1,62.9,56.0,4.48,4.45,2.81,1.0,675.6888503229889
455,0.54,Ideal,H,SI1,61.0,56.0,5.24,5.28,3.21,1.0,1336.9928493932975
456,0.73,Premium,D,VS2,60.9,59.0,5.82,5.77,3.53,1.0,3661.4050566160363
457,0.5,Ideal,J,VS2,62.5,53.0,5.09,5.12,3.19,1.0,1086.3712431236647
458,0.33,Very Good,G,SI1,63.2,57.0,4.44,4.39,2.79,1.0,532.5778346281068
459,2.09,Good,I,SI1,57.9,63.0,8.37,8.46,4.87,0.0,14807.992722871024
460,0.55,Ideal,E,VS1,61.9,55.0,5.3,5.24,3.25,1.0,2186.005880149887
461,1.01,Ideal,E,VS2,61.3,57.0,6.49,6.46,3.97,1.0,6365.339548229591
462,1.26,Ideal,G,VVS1,62.1,57.0,7.01,6.91,4.32,1.0,10655.72177110558
463,0.5,Very Good,E,SI1,63.3,59.0,5.03,4.99,3.17,1.0,1322.55750753364
464,0.4,Premium,F,VS2,62.1,58.0,4.71,4.76,2.94,1.0,986.3848219988164
465,0.61,Ideal,E,VS2,61.4,56.0,5.47,5.51,3.37,1.0,2458.5474397025837
466,0.41,Ideal,F,VVS2,61.7,57.0,4.8,4.73,2.94,1.0,1308.2038410333444
467,0.5,Ideal,G,VS2,61.6,55.0,5.11,5.14,3.16,1.0,1415.9375962233958
468,1.11,Premium,E,VS2,62.2,58.0,6.61,6.64,4.12,0.0,7390.070006782116
469,1.22,Ideal,F,VS2,62.6,56.0,6.8,6.78,4.25,0.0,8322.189985617126
470,0.33,Ideal,F,VS1,61.2,56.0,4.46,4.49,2.74,1.0,761.6077778937344
471,1.51,Good,H,SI1,62.2,61.0,7.25,7.32,4.53,0.0,8547.611828519795
472,0.71,Premium,F,SI1,60.4,58.0,5.8,5.83,3.51,1.0,2471.979157924743
473,0.23,Ideal,F,VVS2,60.3,57.0,3.99,4.03,2.42,1.0,435.388082876785
474,0.6,Premium,E,SI2,62.0,59.0,5.41,5.37,3.34,1.0,1620.7933233725635
475,0.55,Good,I,VVS2,61.0,61.0,5.32,5.36,3.26,1.0,1594.3262984329851
476,0.91,Ideal,F,SI1,60.2,57.0,6.29,6.34,3.8,0.0,4057.2175307579405
477,1.2,Very Good,E,SI1,61.8,56.0,6.75,6.82,4.19,0.0,6887.870598407375
478,0.54,Ideal,H,SI2,61.2,56.0,5.27,5.24,3.21,1.0,1186.5620163444405
479,1.09,Good,F,SI1,61.0,64.0,6.58,6.63,4.03,0.0,5247.077931809579
480,0.49,Premium,H,SI2,59.9,59.0,5.17,5.12,3.08,1.0,964.1465898683794
481,0.35,Ideal,G,VVS1,61.7,55.0,4.54,4.57,2.81,1.0,957.5882665662145
482,1.28,Premium,G,VVS2,62.1,58.0,6.96,6.91,4.31,0.0,10123.843690523574
483,0.39,Ideal,I,IF,62.3,54.0,4.69,4.71,2.93,1.0,976.5872260345736
484,1.02,Good,H,SI2,63.7,58.0,6.28,6.24,3.99,0.0,3526.1118062599867
485,1.01,Good,E,SI2,63.7,58.0,6.32,6.36,4.04,0.0,4005.384642174521
486,1.0,Good,E,SI1,63.2,57.0,6.36,6.39,4.03,0.0,4751.314625717147
487,1.19,Premium,H,VS1,62.4,59.0,6.79,6.73,4.22,0.0,7039.576219595835
488,1.54,Premium,H,VS2,62.1,62.0,7.38,7.31,4.56,0.0,10515.95621686363
489,0.57,Ideal,G,VVS2,61.7,56.0,5.3,5.33,3.28,1.0,2215.377574918471
490,0.91,Ideal,G,SI1,62.1,57.0,6.2,6.23,3.86,0.0,3808.7792610288216
491,2.31,Premium,I,SI2,58.8,58.0,8.7,8.64,5.1,0.0,16068.905592240379
492,0.6,Very Good,G,SI1,63.5,59.9,5.28,5.3,3.36,1.0,1643.540650232761
493,0.32,Very Good,H,VVS1,61.2,57.0,4.39,4.42,2.69,1.0,691.4131143233252
494,1.0,Premium,E,VS2,62.9,58.0,6.36,6.29,3.98,1.0,6069.369201947174
495,0.42,Ideal,E,VS2,62.1,56.0,4.8,4.77,2.97,1.0,1215.912195558861
496,0.23,Ideal,G,IF,62.8,55.0,3.93,3.96,2.48,1.0,482.69456144659085
497,0.23,Good,D,VVS2,61.8,65.0,3.9,3.93,2.42,1.0,500.8837632516343
498,0.5,Ideal,G,SI1,61.7,57.0,5.06,5.08,3.13,1.0,1231.8851978883013
499,1.02,Good,H,SI2,58.6,64.0,6.32,6.26,3.68,0.0,3526.1118062599867
500,0.7,Premium,D,VS1,61.2,60.0,5.69,5.71,3.49,1.0,3648.8080965962413
501,1.23,Very Good,G,SI2,60.8,59.0,6.88,6.97,4.21,0.0,5379.050779368116
502,0.3,Very Good,G,SI1,61.6,59.0,4.26,4.28,2.63,1.0,445.0009109127228
503,1.53,Very Good,H,SI1,63.4,55.0,7.3,7.34,4.64,0.0,9008.168493324401
504,0.33,Ideal,G,VS2,62.3,55.0,4.42,4.47,2.77,1.0,646.5483696116556
505,0.57,Ideal,D,VS1,61.1,57.0,5.33,5.37,3.27,1.0,2551.479831687634
506,0.42,Ideal,D,SI1,62.3,57.0,4.8,4.77,2.98,1.0,1071.9380614262668
507,0.41,Ideal,G,SI1,62.2,56.0,4.77,4.75,2.96,1.0,847.4530457981525
508,2.01,Very Good,I,VS2,63.8,59.0,7.89,7.85,5.02,0.0,15459.58115514191
509,0.31,Ideal,G,VVS2,61.8,54.0,4.36,4.38,2.7,1.0,695.0848587030113
510,1.0,Fair,I,SI1,67.9,62.0,6.19,6.03,4.15,0.0,3589.4136146287774
511,0.31,Ideal,E,SI1,61.1,55.0,4.36,4.41,2.68,1.0,567.7128410599364
512,0.76,Good,J,VS1,62.6,61.9,5.7,5.75,3.58,1.0,2376.7164603490355
513,0.41,Good,E,SI2,63.5,55.0,4.69,4.73,2.99,1.0,758.5472688482785
514,1.12,Premium,G,SI1,59.8,58.0,6.79,6.76,4.05,0.0,5479.511447832099
515,1.08,Very Good,F,SI2,63.3,59.0,6.48,6.44,4.09,0.0,4441.602997183063
516,0.71,Ideal,I,VVS2,60.7,57.0,5.76,5.8,3.51,1.0,2753.4235520156662
517,0.7,Ideal,E,SI1,61.9,55.0,5.74,5.77,3.56,1.0,2635.699462464402
518,0.9,Premium,J,VVS2,62.5,61.0,6.15,6.08,3.82,1.0,3833.2554555489637
519,0.33,Good,F,VS2,63.2,56.0,4.39,4.41,2.78,1.0,647.7090691826226
520,2.45,Ideal,F,SI2,62.0,55.0,8.67,8.64,5.36,0.0,21313.762721594063
521,0.65,Ideal,G,VS1,60.6,60.0,5.58,5.61,3.39,1.0,2520.748567459205
522,1.0,Very Good,D,SI2,63.7,55.0,6.32,6.37,4.04,0.0,4246.324068845614
523,1.02,Very Good,E,SI1,63.1,61.0,6.42,6.35,4.03,0.0,5070.430225574002
524,1.01,Ideal,F,SI2,60.8,55.0,6.52,6.48,3.95,0.0,4152.900000683688
525,0.8,Good,G,SI1,63.9,57.0,5.84,5.81,3.72,1.0,2749.542998415642
526,0.42,Ideal,E,VS2,62.0,55.0,4.82,4.8,2.98,1.0,1215.912195558861
527,0.44,Premium,F,SI2,62.8,60.0,4.86,4.82,3.04,1.0,871.0285019341289
528,0.76,Ideal,E,VS1,60.5,56.0,5.94,5.99,3.61,1.0,4033.203392641984
529,0.3,Very Good,D,VS1,63.5,55.0,4.24,4.29,2.71,1.0,710.5958743656205
530,0.75,Premium,E,VS2,59.9,61.0,5.97,5.91,3.56,1.0,3527.2628030872766
531,0.31,Ideal,F,VS2,61.6,56.0,4.39,4.35,2.69,1.0,627.6704425464236
532,1.47,Premium,I,SI2,61.6,59.0,7.29,7.32,4.5,0.0,6977.2595630796795
533,1.12,Premium,I,VS1,59.6,58.0,6.82,6.77,4.05,0.0,5753.338225084565
534,0.3,Ideal,G,VS1,62.3,56.0,4.32,4.29,2.68,1.0,582.875306414497
535,0.23,Very Good,H,IF,63.9,55.0,3.89,3.9,2.49,1.0,400.15448253142443
536,0.71,Very Good,H,SI1,63.1,56.0,5.62,5.69,3.57,1.0,2119.0416846357284
537,1.01,Premium,G,SI2,61.1,58.0,6.39,6.37,3.9,0.0,3845.9762529606637
538,0.26,Good,E,IF,59.6,61.0,4.13,4.16,2.47,1.0,756.7676234655576
539,1.23,Premium,G,VVS2,59.6,59.0,6.98,6.95,4.15,0.0,9384.509511634602
540,0.75,Very Good,E,SI1,63.4,57.0,5.77,5.75,3.65,1.0,2840.10060359533
541,1.11,Ideal,G,VS2,62.2,55.0,6.67,6.61,4.13,0.0,6374.753948685372
542,0.55,Very Good,J,VS2,62.9,54.0,5.23,5.29,3.31,1.0,1227.488964172485
543,0.91,Premium,G,VS1,62.2,58.0,6.22,6.12,3.85,1.0,4620.192144985185
544,1.02,Very Good,H,SI2,63.5,58.0,6.34,6.38,4.04,0.0,3627.096489525778
545,2.2,Very Good,H,SI2,63.3,57.0,8.28,8.17,5.21,0.0,14986.353840304386
546,0.33,Ideal,E,SI1,59.6,57.0,4.49,4.53,2.69,1.0,638.7173564571375
547,0.3,Premium,D,SI1,62.5,59.0,4.26,4.22,2.65,1.0,552.9790707521325
548,1.0,Fair,H,SI2,69.5,55.0,6.17,6.1,4.26,0.0,3304.9104353967105
549,1.0,Fair,G,SI2,68.3,54.0,6.21,6.12,4.2,0.0,3469.2974711432216
550,0.64,Ideal,D,VVS1,61.8,54.0,5.54,5.56,3.43,1.0,4124.632898217245
551,1.05,Very Good,E,SI2,62.2,59.0,6.44,6.51,4.03,0.0,4426.295681733709
552,1.53,Premium,H,VS2,62.7,56.0,7.39,7.31,4.61,0.0,10387.501848945412
553,0.42,Ideal,E,VS2,60.9,57.0,4.85,4.87,2.96,1.0,1215.912195558861
554,0.59,Very Good,G,SI1,59.3,58.0,5.45,5.51,3.25,1.0,1592.289085924148
555,0.42,Very Good,I,SI1,61.2,60.0,4.78,4.82,2.94,1.0,739.4632455601663
556,1.01,Good,I,SI2,62.6,59.0,6.24,6.35,3.94,0.0,3298.502728657499
557,0.34,Ideal,E,VS1,62.1,56.0,4.48,4.5,2.79,1.0,879.1198463159515
558,0.3,Premium,E,VS2,60.7,59.0,4.3,4.33,2.62,1.0,626.1752920040834
559,0.31,Ideal,H,VVS1,62.2,56.0,4.34,4.37,2.71,1.0,683.8803569025387
560,0.74,Ideal,G,VS2,61.3,55.0,5.82,5.89,3.59,1.0,2966.571686171798
561,1.0,Premium,F,SI2,60.2,62.0,6.53,6.45,3.91,0.0,3963.8067715703696
562,0.91,Very Good,H,SI1,62.7,56.0,6.14,6.18,3.86,0.0,3383.0051826550925
563,0.4,Ideal,H,IF,61.9,55.0,4.76,4.77,2.95,1.0,1181.6769741620215
564,0.6,Very Good,D,VS2,63.1,54.0,5.41,5.33,3.39,1.0,2457.1976204644557
565,0.82,Ideal,E,SI2,62.6,55.0,5.94,5.98,3.73,1.0,2967.4499679255687
566,1.0,Premium,E,VS1,61.4,58.0,6.44,6.42,3.95,1.0,6572.886103933279
567,0.3,Very Good,G,VVS1,63.4,56.0,4.31,4.27,2.72,1.0,682.4545948750831
568,0.72,Premium,E,SI1,59.5,59.0,5.87,5.83,3.48,1.0,2703.563777293823
569,0.72,Premium,J,SI1,62.0,58.0,5.74,5.77,3.57,1.0,1971.1704088308838
570,1.0,Ideal,I,SI1,59.8,57.0,6.44,6.5,3.87,0.0,4009.6346992855574
